ID,Customer_ID,Month,Name,Age,SSN,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Duration,Campaign,Pdays,Previous,Poutcome,Loan_Approval
21.0,26354.0,dec,Ashley Carr,84.0,083-38-5683,technician,married,secondary,yes,11817.0,yes,no,telephone,3.0,287.0,5.0,189.0,9.0,failure,no
22.0,15368.0,sep,Ryan Arnold,34.0,753-39-3486,student,married,secondary,no,5305.0,yes,no,cellular,19.0,257.0,2.0,280.0,8.0,failure,no
,55024.0,jun,Lisa Burns,47.0,,student,single,tertiary,yes,-1468.0,no,yes,cellular,13.0,,4.0,,9.0,unknown,no
24.0,46573.0,mar,Max Riggs,47.0,286-57-7561,technician,divorced,secondary,no,,yes,no,telephone,16.0,359.0,6.0,85.0,6.0,success,yes
,54863.0,aug,Michael Miller,79.0,681-16-5062,admin.,married,secondary,yes,7769.0,no,no,telephone,21.0,242.0,4.0,342.0,5.0,failure,no
26.0,,sep,Scott Gonzalez,46.0,791-75-0033,admin.,married,secondary,yes,695.0,,no,cellular,16.0,139.0,,366.0,6.0,success,no
27.0,68231.0,sep,Ellen Carter,48.0,046-45-6727,retired,married,secondary,yes,12087.0,no,yes,cellular,26.0,422.0,1.0,20.0,0.0,failure,no
28.0,40829.0,,Judith Huerta,57.0,678-78-9610,admin.,married,secondary,no,10335.0,yes,yes,telephone,27.0,53.0,8.0,58.0,0.0,,no
29.0,64785.0,sep,Joshua Flores,35.0,,,single,secondary,,18296.0,no,no,cellular,17.0,176.0,,225.0,2.0,unknown,
30.0,58626.0,jan,Anthony Peterson,41.0,396-34-0010,management,,tertiary,no,16304.0,yes,no,telephone,22.0,383.0,8.0,259.0,7.0,failure,yes
31.0,35631.0,,Alicia Ruiz,47.0,,technician,single,primary,no,-2992.0,no,yes,cellular,4.0,496.0,3.0,257.0,4.0,,yes
32.0,50927.0,aug,Carl Jefferson,83.0,638-19-4855,unemployed,divorced,tertiary,yes,,no,yes,cellular,11.0,408.0,5.0,,8.0,unknown,no
33.0,66780.0,dec,Sara Gomez,19.0,654-11-3558,management,married,secondary,no,,no,no,telephone,15.0,293.0,7.0,382.0,2.0,failure,yes
34.0,,mar,Lori Campbell,78.0,176-37-9304,retired,married,primary,yes,3200.0,no,no,telephone,18.0,470.0,9.0,499.0,,unknown,no
35.0,37341.0,nov,Allison Moran,32.0,038-48-3845,retired,single,primary,no,11287.0,no,yes,cellular,,209.0,4.0,357.0,9.0,success,yes
36.0,45142.0,,Mr. Chris Lewis,30.0,787-61-3271,student,married,tertiary,no,13775.0,yes,yes,telephone,15.0,154.0,6.0,84.0,3.0,unknown,
37.0,45480.0,sep,Shelly Spence,55.0,739-28-4181,unemployed,married,secondary,no,8804.0,yes,yes,,13.0,425.0,,436.0,2.0,success,no
38.0,36729.0,jun,Jesse Mills,87.0,824-44-7006,housemaid,divorced,secondary,no,15470.0,no,yes,telephone,22.0,276.0,4.0,155.0,9.0,unknown,no
39.0,43074.0,jan,Bryan Oliver,62.0,051-22-7974,,divorced,,no,10032.0,no,no,cellular,19.0,197.0,3.0,,7.0,failure,no
40.0,,aug,Christina Hughes,,855-15-4403,unemployed,single,secondary,,-2323.0,no,yes,cellular,22.0,111.0,,344.0,9.0,failure,yes
41.0,40590.0,may,Ryan Hansen,26.0,612-92-5662,management,single,primary,no,1119.0,yes,no,telephone,1.0,162.0,3.0,65.0,3.0,,
,44986.0,nov,Kyle Perry,26.0,345-18-2120,admin.,married,secondary,no,-2093.0,yes,,,16.0,244.0,,405.0,0.0,success,yes
43.0,77614.0,,Carla Hughes,27.0,300-89-4861,entrepreneur,married,tertiary,yes,17272.0,,yes,telephone,9.0,361.0,9.0,45.0,3.0,failure,yes
44.0,71863.0,,,33.0,690-94-3247,,married,tertiary,yes,16145.0,,no,telephone,10.0,62.0,,491.0,5.0,failure,yes
45.0,70209.0,,Dean White,43.0,058-60-0909,retired,married,secondary,yes,,no,no,cellular,8.0,111.0,3.0,423.0,9.0,unknown,no
46.0,22782.0,mar,Catherine Chapman,24.0,421-14-8571,services,single,primary,yes,14567.0,yes,no,,14.0,468.0,9.0,92.0,4.0,success,
47.0,15878.0,sep,Nathan Pennington,54.0,777-82-8903,student,married,secondary,yes,,no,yes,cellular,16.0,274.0,4.0,19.0,7.0,success,no
48.0,13877.0,sep,Megan Garcia,67.0,375-27-8930,entrepreneur,single,tertiary,yes,2826.0,no,no,cellular,2.0,348.0,1.0,244.0,2.0,failure,yes
49.0,50724.0,,Daniel Lee,43.0,819-15-8953,student,single,,no,16666.0,,no,cellular,14.0,369.0,4.0,454.0,2.0,failure,no
50.0,49713.0,dec,Curtis Wells,,852-49-4258,,divorced,primary,no,,yes,yes,cellular,31.0,,5.0,7.0,,success,no
51.0,12216.0,apr,David Hernandez,77.0,,housemaid,single,secondary,no,7283.0,no,no,cellular,12.0,308.0,9.0,278.0,3.0,failure,yes
,88444.0,feb,Justin Baker,64.0,013-63-6829,services,divorced,primary,no,14107.0,yes,yes,telephone,21.0,53.0,6.0,,4.0,failure,no
53.0,14117.0,nov,Erika Chavez,58.0,053-05-1222,management,single,tertiary,yes,873.0,no,no,cellular,3.0,,1.0,169.0,8.0,failure,yes
54.0,83843.0,nov,,27.0,094-24-9327,housemaid,divorced,primary,yes,,yes,no,telephone,,261.0,3.0,234.0,2.0,failure,no
55.0,27194.0,mar,Kimberly Ellis,56.0,341-72-6699,entrepreneur,divorced,secondary,,7163.0,yes,no,telephone,17.0,466.0,8.0,195.0,6.0,unknown,yes
56.0,86514.0,,Dana Waller,20.0,155-86-6441,student,divorced,primary,,8159.0,yes,yes,telephone,5.0,448.0,1.0,250.0,0.0,success,yes
57.0,,oct,Jessica Adams,,041-36-7420,blue-collar,,tertiary,yes,9431.0,no,yes,cellular,27.0,428.0,4.0,54.0,8.0,unknown,yes
58.0,84174.0,apr,,54.0,094-88-5847,housemaid,single,tertiary,no,696.0,no,yes,cellular,24.0,428.0,3.0,161.0,6.0,unknown,
59.0,82015.0,feb,Matthew Johnson,77.0,260-14-6397,,divorced,,yes,9940.0,yes,yes,,22.0,390.0,7.0,51.0,1.0,success,yes
60.0,35009.0,nov,Stacey Barnes,59.0,,,divorced,tertiary,yes,14206.0,no,no,cellular,18.0,81.0,1.0,271.0,1.0,failure,no
61.0,21602.0,dec,Emily Shelton,47.0,502-26-4752,entrepreneur,married,,,2665.0,no,no,telephone,14.0,159.0,8.0,480.0,3.0,unknown,no
62.0,,,Susan Edwards,61.0,792-67-7931,student,single,primary,no,2061.0,no,no,cellular,28.0,298.0,3.0,209.0,9.0,unknown,no
63.0,64272.0,jan,Crystal Jackson,72.0,063-67-5172,blue-collar,single,primary,yes,6738.0,no,yes,cellular,29.0,454.0,1.0,203.0,1.0,unknown,no
64.0,31490.0,jul,Kathy Mcdowell,42.0,593-62-2633,entrepreneur,divorced,secondary,no,12657.0,no,no,,8.0,,3.0,150.0,4.0,failure,
65.0,83034.0,,Sharon Hutchinson,64.0,,entrepreneur,single,primary,no,,,yes,cellular,,365.0,9.0,205.0,0.0,unknown,no
66.0,,dec,Susan Turner,65.0,205-92-4185,entrepreneur,married,tertiary,no,-999.0,yes,yes,cellular,8.0,69.0,3.0,127.0,4.0,success,yes
67.0,44350.0,jul,Tara Jackson,43.0,557-56-1899,unemployed,divorced,primary,yes,4851.0,no,,telephone,2.0,494.0,9.0,49.0,5.0,,yes
68.0,83962.0,sep,Catherine Mitchell,47.0,461-12-3285,services,divorced,tertiary,,-1476.0,yes,no,cellular,2.0,165.0,6.0,235.0,0.0,unknown,
69.0,34745.0,jul,Gina Taylor,67.0,362-42-8835,blue-collar,single,,yes,8031.0,no,yes,cellular,4.0,,3.0,140.0,3.0,success,no
70.0,,may,Toni Miller,,672-27-0212,self-employed,married,secondary,yes,10270.0,no,yes,telephone,,83.0,8.0,73.0,2.0,success,yes
71.0,12555.0,,,59.0,145-86-5088,student,,tertiary,no,18946.0,yes,,telephone,13.0,,1.0,72.0,0.0,success,yes
72.0,97266.0,may,Laura Bradley,74.0,428-88-9599,student,single,primary,no,12415.0,no,no,telephone,25.0,347.0,6.0,425.0,6.0,failure,yes
,70515.0,may,Tyler Parker,19.0,267-60-0773,,,tertiary,yes,3763.0,no,no,cellular,18.0,151.0,1.0,263.0,2.0,success,
74.0,19295.0,,Anthony Cruz,78.0,145-68-4630,entrepreneur,,secondary,no,-1546.0,no,no,telephone,18.0,72.0,2.0,422.0,2.0,unknown,no
75.0,32475.0,nov,Mark Davenport MD,28.0,794-02-0992,entrepreneur,single,tertiary,no,13816.0,yes,yes,cellular,17.0,,4.0,219.0,3.0,unknown,no
76.0,10753.0,apr,Christopher Brooks,77.0,817-08-3697,entrepreneur,divorced,tertiary,yes,190950.0,no,yes,,,4851.0,144.0,385.0,1.0,failure,
77.0,98178.0,dec,,57.0,728-58-6814,housemaid,single,primary,no,13011.0,no,no,telephone,31.0,226.0,5.0,258.0,6.0,,no
78.0,71076.0,dec,Michelle Valencia,,,services,divorced,,no,14523.0,no,no,cellular,26.0,115.0,7.0,226.0,1.0,failure,yes
79.0,65731.0,aug,Beth Travis,65.0,267-17-1472,,married,primary,yes,3094.0,yes,yes,telephone,4.0,313.0,6.0,268.0,5.0,unknown,yes
80.0,57645.0,apr,Scott Robinson,36.0,667-99-2703,admin.,single,,yes,-3289.0,,no,telephone,30.0,110.0,,442.0,5.0,unknown,no
81.0,84463.0,jul,James Sanchez,50.0,582-85-0741,,divorced,primary,yes,9026.0,no,,cellular,22.0,147.0,3.0,200.0,,unknown,no
82.0,21838.0,may,Matthew Brown,35.0,180-96-2275,blue-collar,single,tertiary,yes,13104.0,yes,yes,cellular,,268.0,8.0,,2.0,unknown,no
83.0,92993.0,jul,Lisa Murphy,43.0,,unemployed,divorced,secondary,yes,29.0,yes,yes,telephone,,367.0,6.0,,2.0,,no
84.0,25669.0,mar,Theresa Caldwell,39.0,846-30-0102,technician,divorced,tertiary,yes,14616.0,,yes,telephone,16.0,355.0,3.0,18.0,3.0,success,yes
85.0,86505.0,oct,Adrian Knight,79.0,409-23-2400,,single,,yes,17971.0,,no,telephone,1.0,499.0,8.0,133.0,6.0,unknown,no
86.0,41368.0,jul,,53.0,622-54-2847,unemployed,single,secondary,yes,13255.0,yes,yes,telephone,10.0,338.0,4.0,113.0,8.0,failure,yes
,89368.0,mar,David Perez,29.0,066-21-1376,blue-collar,married,tertiary,yes,252585.0,yes,yes,telephone,3.0,3135.0,90.0,4433.0,1.0,success,no
88.0,,may,David Cameron,35.0,750-81-5945,unemployed,married,secondary,yes,2450.0,yes,yes,,24.0,483.0,4.0,350.0,8.0,failure,yes
89.0,51009.0,apr,James Boyer,31.0,088-81-3419,technician,divorced,secondary,no,1357.0,yes,,telephone,18.0,299.0,9.0,49.0,,success,no
90.0,17938.0,apr,Don Jensen,38.0,012-67-5193,unemployed,divorced,tertiary,,14627.0,no,no,cellular,30.0,373.0,3.0,349.0,5.0,,no
,24246.0,jun,Angela Sharp,80.0,619-99-5832,student,divorced,secondary,no,-2316.0,yes,no,cellular,5.0,445.0,1.0,431.0,,success,no
92.0,24759.0,may,Angie Martin,41.0,472-72-2360,retired,married,tertiary,no,5883.0,no,yes,cellular,6.0,342.0,4.0,456.0,2.0,failure,no
93.0,41158.0,jan,David Montoya,52.0,675-08-5529,,single,primary,no,8536.0,yes,,cellular,3.0,265.0,8.0,396.0,,success,yes
94.0,36608.0,dec,Dana Hale,49.0,215-37-0423,,single,tertiary,yes,7441.0,yes,yes,telephone,23.0,194.0,1.0,174.0,8.0,failure,no
95.0,18186.0,mar,Jeffrey Lee,24.0,860-12-1664,self-employed,married,tertiary,yes,9233.0,no,no,cellular,7.0,391.0,5.0,421.0,9.0,,no
96.0,87579.0,nov,Cesar French,60.0,703-29-0188,,single,secondary,no,16434.0,yes,no,cellular,19.0,297.0,8.0,72.0,4.0,failure,no
97.0,84776.0,,Christina Perez,71.0,185-18-7598,services,single,primary,yes,,yes,no,cellular,22.0,282.0,6.0,486.0,,failure,no
98.0,25710.0,oct,Maria James,59.0,317-08-1263,blue-collar,,primary,,289.0,yes,no,telephone,6.0,121.0,8.0,288.0,6.0,success,yes
,66427.0,jul,,87.0,213-54-1604,student,,tertiary,yes,14740.0,,yes,cellular,26.0,399.0,8.0,231.0,2.0,unknown,no
100.0,53743.0,jan,Susan Andrews,73.0,422-98-8427,services,single,secondary,yes,3502.0,,no,cellular,7.0,287.0,2.0,,3.0,success,no
101.0,37498.0,oct,David Sheppard,46.0,591-97-6208,blue-collar,single,secondary,no,9023.0,yes,yes,cellular,5.0,426.0,5.0,75.0,8.0,unknown,yes
102.0,37377.0,may,Joseph Mcdonald,19.0,872-61-2405,management,single,primary,,16708.0,no,,cellular,3.0,466.0,6.0,,3.0,success,no
,56402.0,may,Jeffrey Garcia,22.0,,student,married,primary,no,8879.0,no,no,telephone,11.0,321.0,5.0,362.0,8.0,unknown,no
104.0,39187.0,sep,Catherine Cook,64.0,685-62-2375,blue-collar,single,tertiary,yes,13793.0,no,no,telephone,12.0,394.0,6.0,166.0,6.0,success,yes
105.0,,,Tiffany Heath,61.0,171-93-8469,housemaid,,,no,13429.0,no,yes,telephone,26.0,360.0,3.0,217.0,3.0,failure,yes
106.0,19174.0,jun,Krista Roberts,38.0,471-18-3740,retired,divorced,tertiary,yes,2255.0,yes,yes,telephone,21.0,,9.0,444.0,7.0,unknown,yes
107.0,76850.0,dec,,,591-07-1495,entrepreneur,divorced,tertiary,no,1315.0,,no,cellular,13.0,58.0,,,2.0,failure,no
,89230.0,may,Amanda Miller,38.0,473-97-5270,technician,married,secondary,no,4723.0,no,,telephone,9.0,155.0,7.0,95.0,2.0,failure,no
,69670.0,oct,Lori Mcdonald,42.0,743-92-6490,technician,divorced,primary,no,,yes,no,telephone,20.0,119.0,8.0,,7.0,success,no
,,,James Woodard,78.0,088-94-0988,self-employed,married,primary,no,9822.0,,no,,12.0,426.0,4.0,234.0,0.0,success,yes
111.0,63197.0,nov,Brandi Snyder,50.0,757-42-7011,housemaid,divorced,tertiary,yes,19338.0,no,no,cellular,19.0,337.0,7.0,382.0,4.0,success,yes
,12830.0,mar,Deborah Hicks,22.0,169-40-0870,admin.,single,primary,yes,19253.0,,yes,,12.0,211.0,4.0,354.0,8.0,unknown,no
113.0,27102.0,may,Justin Ramsey,63.0,855-69-6288,blue-collar,divorced,primary,yes,406.0,yes,no,cellular,20.0,181.0,4.0,105.0,,success,yes
114.0,71470.0,feb,Melanie Porter,55.0,896-32-5764,management,single,secondary,no,-37590.0,no,yes,cellular,,4400.0,162.0,2057.0,4.0,unknown,no
115.0,95513.0,,Raymond Clark,22.0,262-88-4456,unemployed,single,primary,yes,3769.0,yes,,cellular,22.0,301.0,6.0,278.0,5.0,unknown,yes
116.0,93369.0,jun,Melissa Smith,,,services,single,tertiary,yes,16147.0,no,yes,telephone,26.0,160.0,5.0,308.0,4.0,unknown,no
117.0,12063.0,jul,Mary Thompson,81.0,073-86-6329,self-employed,married,secondary,yes,18865.0,,,telephone,15.0,299.0,4.0,211.0,,failure,no
118.0,,,Brandon Harris,46.0,150-42-0486,entrepreneur,married,primary,no,,no,no,telephone,8.0,357.0,,241.0,8.0,success,yes
119.0,93930.0,jan,Tommy Garrett,43.0,483-52-4397,unemployed,single,tertiary,no,771.0,,no,cellular,5.0,295.0,3.0,2.0,,failure,no
120.0,17660.0,apr,Scott Howe,77.0,116-82-1030,management,divorced,secondary,,12619.0,no,no,cellular,6.0,182.0,4.0,205.0,7.0,failure,yes
121.0,75498.0,,Laura Brown,80.0,063-02-1740,blue-collar,married,primary,no,2230.0,yes,no,telephone,22.0,219.0,8.0,428.0,8.0,,yes
122.0,45884.0,oct,Robert Howard,81.0,,admin.,single,secondary,no,-3131.0,yes,yes,telephone,8.0,447.0,8.0,384.0,,unknown,yes
123.0,39616.0,jul,Ronnie Mejia,32.0,686-85-6152,unemployed,married,secondary,no,2581.0,yes,no,cellular,30.0,60.0,9.0,139.0,1.0,success,no
124.0,67519.0,mar,Jessica Wheeler,20.0,658-12-6940,self-employed,single,tertiary,yes,11743.0,yes,no,,23.0,149.0,8.0,194.0,9.0,success,no
125.0,45125.0,,Lisa Callahan,21.0,494-68-6593,,married,secondary,yes,687.0,no,yes,cellular,28.0,391.0,2.0,131.0,8.0,success,yes
126.0,83326.0,jul,Richard Stevens,54.0,032-58-5709,student,divorced,,no,19973.0,no,no,telephone,8.0,245.0,2.0,389.0,2.0,success,no
,28017.0,,Robert Shepherd,28.0,380-55-5983,blue-collar,divorced,primary,yes,729.0,,yes,telephone,22.0,244.0,3.0,82.0,5.0,,yes
128.0,21310.0,dec,James Stone,59.0,,,married,tertiary,,-170.0,no,no,telephone,12.0,185.0,4.0,168.0,5.0,success,no
129.0,94579.0,mar,Amber Estes,76.0,068-12-0828,unemployed,single,secondary,no,-997.0,no,no,cellular,5.0,,3.0,72.0,2.0,,yes
130.0,33073.0,mar,Michael Robinson,24.0,349-77-0525,self-employed,single,primary,,16922.0,no,yes,cellular,31.0,271.0,6.0,,8.0,unknown,yes
131.0,20157.0,mar,Renee Baker,70.0,,retired,married,tertiary,yes,16240.0,yes,yes,cellular,30.0,405.0,,,0.0,,yes
132.0,89624.0,dec,Lauren Henry,67.0,,services,married,tertiary,no,-807.0,yes,no,cellular,22.0,183.0,3.0,358.0,3.0,failure,yes
133.0,58942.0,jul,Isaac Trevino,52.0,138-34-8735,blue-collar,married,,no,12702.0,no,yes,telephone,6.0,297.0,6.0,,6.0,failure,no
134.0,92154.0,feb,Ryan Henry,22.0,263-79-9606,technician,,tertiary,yes,,yes,no,telephone,2.0,95.0,9.0,237.0,,,no
135.0,27041.0,jul,,58.0,030-60-5553,,,primary,,11803.0,no,no,telephone,12.0,332.0,9.0,7.0,3.0,unknown,no
136.0,79295.0,,Christian Riley,,,services,,primary,yes,19458.0,no,yes,cellular,22.0,,1.0,418.0,,unknown,
,49784.0,aug,Brandon Cohen,,739-03-6396,,divorced,,yes,12644.0,,yes,cellular,4.0,,,363.0,2.0,unknown,
138.0,36107.0,jun,Jason Roberts,44.0,428-44-5826,management,married,secondary,no,-1588.0,yes,no,cellular,18.0,215.0,1.0,387.0,7.0,failure,
139.0,74705.0,mar,Jill Johnson,75.0,322-77-2106,services,,secondary,yes,34.0,,yes,telephone,3.0,124.0,4.0,,5.0,success,no
140.0,99050.0,jan,Larry Ramos,39.0,023-08-6182,blue-collar,,primary,no,14867.0,no,no,cellular,12.0,494.0,1.0,373.0,5.0,success,yes
141.0,73280.0,jun,Michelle Stewart,23.0,755-99-7523,blue-collar,married,secondary,yes,17280.0,,no,telephone,12.0,438.0,1.0,38.0,2.0,unknown,no
142.0,93184.0,apr,Karen Golden DDS,32.0,115-74-9027,blue-collar,divorced,primary,yes,3550.0,no,no,telephone,20.0,,,151.0,,success,yes
143.0,97862.0,feb,Jeffery Webster,36.0,829-72-0120,,married,secondary,no,16300.0,no,yes,telephone,,270.0,4.0,386.0,7.0,success,no
144.0,70805.0,jun,,53.0,459-49-4937,services,divorced,primary,yes,763.0,no,yes,cellular,2.0,378.0,7.0,394.0,6.0,failure,yes
145.0,11741.0,jun,Amy Gonzalez,69.0,616-51-8945,self-employed,single,primary,no,18678.0,yes,yes,telephone,24.0,173.0,4.0,351.0,2.0,success,no
146.0,13584.0,jul,Diane Welch,29.0,143-79-4402,unemployed,,secondary,,7455.0,,no,telephone,17.0,1430.0,162.0,,4.0,success,yes
147.0,,jul,Jody Jones,70.0,217-77-1446,technician,married,primary,,12225.0,no,yes,telephone,29.0,181.0,8.0,403.0,0.0,,no
,52821.0,aug,Jennifer Smith MD,62.0,526-77-7643,entrepreneur,divorced,primary,yes,13841.0,no,yes,telephone,28.0,176.0,2.0,175.0,0.0,unknown,no
149.0,86935.0,jul,Wayne Ross,71.0,592-06-3398,technician,single,tertiary,yes,-28065.0,,yes,cellular,24.0,2904.0,162.0,209.0,,,no
150.0,12800.0,may,Vanessa Bautista,32.0,,services,married,tertiary,,4345.0,yes,yes,cellular,2.0,270.0,4.0,114.0,3.0,failure,yes
151.0,25936.0,dec,Walter Mccoy Jr.,45.0,578-44-8656,unemployed,married,secondary,no,,,yes,,25.0,488.0,4.0,132.0,6.0,failure,yes
152.0,92342.0,jul,Bobby Davis,39.0,,entrepreneur,divorced,secondary,no,12952.0,no,,telephone,10.0,332.0,9.0,286.0,9.0,success,no
153.0,52344.0,mar,Melanie Obrien,58.0,810-88-7643,housemaid,single,tertiary,yes,7386.0,no,yes,telephone,,239.0,7.0,443.0,2.0,,no
154.0,30795.0,sep,Brandon Jones,32.0,227-51-7566,admin.,,secondary,yes,9020.0,yes,yes,telephone,4.0,307.0,8.0,,3.0,unknown,no
155.0,81213.0,jul,Pamela Taylor,30.0,,admin.,divorced,secondary,yes,2664.0,yes,no,cellular,15.0,228.0,5.0,266.0,5.0,unknown,yes
156.0,86375.0,mar,John Davis,20.0,844-89-2394,technician,married,secondary,yes,,no,,telephone,3.0,147.0,9.0,348.0,0.0,success,yes
157.0,50589.0,apr,Blake Owens,,603-84-3539,entrepreneur,divorced,tertiary,no,4677.0,no,,,1.0,244.0,7.0,349.0,,unknown,no
158.0,89967.0,jan,Shirley Nguyen,75.0,771-59-8458,,married,tertiary,no,,yes,yes,telephone,5.0,252.0,4.0,151.0,8.0,success,no
159.0,38567.0,,Cynthia Williams,83.0,028-57-1608,self-employed,divorced,secondary,yes,-1379.0,yes,yes,telephone,22.0,291.0,3.0,,,success,no
160.0,75644.0,aug,Jessica Jenkins,64.0,612-38-6659,blue-collar,divorced,secondary,,,no,yes,cellular,17.0,322.0,8.0,340.0,1.0,failure,no
161.0,16276.0,may,John Castro,47.0,455-58-5543,student,single,primary,no,5032.0,yes,no,cellular,24.0,,7.0,246.0,2.0,success,no
162.0,41099.0,mar,Jennifer Fox,,603-21-1010,services,divorced,primary,yes,11150.0,yes,no,cellular,,340.0,5.0,247.0,9.0,success,yes
163.0,99318.0,jan,Melissa Harper,,387-79-1753,admin.,single,secondary,no,7024.0,yes,no,cellular,,64.0,6.0,459.0,1.0,success,no
164.0,50953.0,may,Derek Johnston,40.0,312-17-6558,entrepreneur,,tertiary,,15718.0,yes,no,cellular,10.0,471.0,6.0,13.0,,success,no
165.0,85688.0,mar,Brandon Strickland,43.0,,technician,single,tertiary,no,17366.0,yes,yes,cellular,25.0,98.0,5.0,,7.0,failure,no
,30289.0,dec,Gloria Turner,69.0,,management,divorced,secondary,,19665.0,yes,no,cellular,16.0,170.0,1.0,,4.0,unknown,no
167.0,66723.0,oct,Alexander Morse,65.0,446-64-3575,blue-collar,single,secondary,yes,5492.0,yes,yes,cellular,19.0,325.0,1.0,209.0,9.0,failure,yes
168.0,,jan,Lauren Williams,62.0,491-45-7900,admin.,divorced,primary,no,11723.0,yes,no,cellular,,,7.0,94.0,3.0,unknown,
169.0,,oct,Jack Cooper,53.0,487-92-2683,blue-collar,single,primary,yes,3674.0,,yes,cellular,12.0,348.0,6.0,470.0,8.0,unknown,yes
170.0,72689.0,sep,Jesus Martinez,80.0,757-89-5231,housemaid,married,,,6515.0,yes,no,cellular,7.0,193.0,4.0,484.0,8.0,success,no
171.0,52763.0,jun,Holly Rivera DDS,57.0,806-50-8649,entrepreneur,single,primary,yes,-1124.0,yes,no,telephone,14.0,407.0,1.0,369.0,9.0,success,no
,89609.0,may,Adrian Hamilton,53.0,034-39-5737,blue-collar,,secondary,,17706.0,yes,,telephone,5.0,187.0,3.0,42.0,1.0,,
173.0,48243.0,feb,Heather Beard,81.0,197-29-0585,entrepreneur,single,secondary,no,-210.0,yes,no,cellular,,292.0,5.0,394.0,3.0,failure,no
,21621.0,nov,,66.0,704-92-4914,unemployed,married,tertiary,yes,,yes,yes,cellular,20.0,3487.0,18.0,4004.0,1.0,unknown,yes
175.0,23175.0,dec,Suzanne Morales,,169-01-2707,student,married,secondary,yes,-1077.0,no,,telephone,21.0,253.0,9.0,458.0,9.0,success,no
176.0,,,,47.0,139-70-5309,student,divorced,tertiary,no,-3081.0,yes,yes,cellular,10.0,312.0,3.0,399.0,1.0,success,no
177.0,42519.0,aug,Hector Cooper,43.0,704-63-5454,retired,,tertiary,,16107.0,,yes,cellular,9.0,85.0,3.0,,,success,yes
178.0,37851.0,feb,Virginia Davis,26.0,273-44-2015,admin.,single,primary,yes,14436.0,,,cellular,29.0,389.0,6.0,187.0,7.0,success,no
