ID,Customer_ID,Month,Name,Age,SSN,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Duration,Campaign,Pdays,Previous,Poutcome,Loan_Approval
121.0,43963.0,jul,David Malone,71.0,861-86-6466,technician,married,secondary,no,1138.0,no,yes,cellular,25.0,147.0,3.0,63.0,0.0,success,no
122.0,38968.0,apr,Michele Ho,67.0,560-75-5712,housemaid,married,unknown,yes,122474.0,yes,yes,,26.0,3060.0,50.0,,8.0,failure,no
123.0,29663.0,feb,Gary Marshall,49.0,731-81-8097,services,single,tertiary,yes,14234.0,no,yes,telephone,15.0,199.0,2.0,,1.0,failure,no
124.0,80496.0,dec,Margaret Alexander,51.0,600-09-8555,blue-collar,single,tertiary,yes,-1848.0,yes,no,cellular,26.0,131.0,7.0,133.0,4.0,success,no
125.0,33807.0,dec,Amanda Ruiz,56.0,487-84-6743,management,single,tertiary,yes,6840.0,no,yes,cellular,18.0,290.0,1.0,229.0,4.0,unknown,no
126.0,12845.0,oct,Steven Jones,36.0,533-19-4275,unknown,married,tertiary,yes,19291.0,no,yes,cellular,28.0,247.0,3.0,,7.0,failure,yes
127.0,85693.0,mar,Courtney Mitchell,66.0,456-34-7763,services,married,unknown,,8388.0,no,no,,6.0,172.0,2.0,146.0,5.0,success,no
128.0,15587.0,oct,Andrew Maynard,25.0,528-48-1325,blue-collar,single,secondary,yes,18798.0,no,yes,,24.0,446.0,8.0,181.0,,unknown,yes
129.0,16764.0,dec,Monica Lee,42.0,674-14-2506,technician,married,tertiary,yes,-1780.0,yes,yes,cellular,20.0,455.0,6.0,161.0,0.0,failure,no
130.0,35001.0,sep,Charles Morrow,29.0,702-70-5841,blue-collar,single,secondary,no,11970.0,no,no,cellular,16.0,362.0,6.0,313.0,8.0,success,no
131.0,66680.0,,Jonathan Obrien,77.0,543-68-0804,services,married,unknown,no,6806.0,no,yes,telephone,17.0,109.0,7.0,391.0,0.0,failure,no
132.0,,may,Joseph Rodriguez,42.0,367-80-1846,entrepreneur,,secondary,yes,14390.0,no,yes,cellular,18.0,174.0,1.0,58.0,8.0,failure,no
133.0,75912.0,oct,Jacob Jimenez,76.0,542-69-5293,blue-collar,married,tertiary,yes,3872.0,no,yes,cellular,7.0,203.0,6.0,220.0,7.0,success,no
134.0,29142.0,dec,Emily Nelson,71.0,,technician,single,,yes,8241.0,no,yes,,17.0,208.0,4.0,118.0,2.0,failure,no
135.0,53305.0,nov,George Fischer,63.0,,management,married,primary,yes,252.0,no,yes,,12.0,72.0,5.0,200.0,0.0,success,yes
136.0,31804.0,feb,Mark Johnson,62.0,709-51-0509,management,married,secondary,yes,13131.0,no,yes,cellular,29.0,369.0,5.0,184.0,0.0,success,no
137.0,82239.0,apr,Patricia Mooney,45.0,110-40-4999,technician,married,secondary,no,17117.0,no,yes,cellular,29.0,90.0,7.0,199.0,7.0,success,no
138.0,64930.0,aug,Martin Jackson,67.0,427-64-9702,entrepreneur,divorced,secondary,yes,313747.0,yes,no,cellular,6.0,3150.0,40.0,2466.0,6.0,success,no
139.0,54996.0,dec,Curtis Donovan,,333-71-4313,blue-collar,married,secondary,yes,14505.0,no,yes,cellular,2.0,315.0,9.0,440.0,9.0,failure,yes
140.0,43497.0,jan,Heather Harris,72.0,600-68-2634,services,married,unknown,yes,-1985.0,no,yes,cellular,13.0,67.0,2.0,194.0,2.0,failure,yes
141.0,94075.0,dec,Tim Todd,46.0,685-20-0311,blue-collar,single,primary,yes,12362.0,no,yes,cellular,26.0,451.0,1.0,,5.0,failure,yes
142.0,97644.0,oct,Joshua Porter,,392-36-0212,blue-collar,married,tertiary,yes,8918.0,no,yes,cellular,28.0,488.0,7.0,339.0,5.0,success,no
143.0,50016.0,sep,Patrick Mahoney,67.0,356-90-6808,retired,single,tertiary,no,14892.0,no,yes,cellular,11.0,345.0,4.0,144.0,3.0,success,no
144.0,84441.0,apr,Jessica Gould,22.0,753-58-0009,services,married,tertiary,yes,736.0,yes,yes,cellular,22.0,168.0,7.0,124.0,5.0,success,no
145.0,70287.0,jan,Lisa Wilson,67.0,193-65-9038,unknown,married,tertiary,no,-18563.0,,no,cellular,4.0,5775.0,50.0,4788.0,6.0,success,no
146.0,99206.0,sep,William Gomez,84.0,128-84-5067,technician,married,secondary,yes,14326.0,no,yes,cellular,4.0,431.0,7.0,83.0,7.0,unknown,no
147.0,98848.0,dec,Heidi Kidd,33.0,364-21-0827,services,married,primary,yes,3619.0,no,yes,cellular,15.0,164.0,9.0,154.0,6.0,success,yes
148.0,21581.0,jun,Christina Brown,21.0,690-10-5714,blue-collar,single,primary,yes,-2696.0,no,yes,cellular,29.0,252.0,2.0,495.0,3.0,success,no
149.0,36081.0,jun,Daniel Chan,64.0,835-82-8407,management,single,unknown,yes,4456.0,no,yes,telephone,18.0,389.0,5.0,334.0,6.0,success,no
150.0,,may,Christopher Harper,24.0,716-57-5193,housemaid,married,,yes,-1109.0,no,yes,cellular,26.0,313.0,5.0,287.0,2.0,success,
151.0,32975.0,oct,Amy Shannon,53.0,810-64-4275,services,single,secondary,no,-2245.0,yes,yes,cellular,17.0,118.0,9.0,463.0,5.0,failure,no
152.0,32669.0,apr,,52.0,890-44-9094,services,married,primary,yes,4907.0,no,no,cellular,28.0,242.0,4.0,282.0,9.0,unknown,no
153.0,40529.0,aug,Carol Kim,41.0,831-22-9173,blue-collar,married,primary,yes,460.0,no,yes,telephone,20.0,283.0,6.0,357.0,2.0,success,no
154.0,84845.0,dec,Justin Eaton,71.0,831-89-1700,technician,married,tertiary,yes,94.0,no,yes,cellular,1.0,,3.0,101.0,8.0,success,no
155.0,26888.0,may,Michele Lopez,49.0,,technician,married,tertiary,yes,14354.0,no,yes,cellular,7.0,116.0,9.0,482.0,9.0,success,no
156.0,45866.0,jul,Crystal Gardner,48.0,863-50-4657,management,,tertiary,yes,7506.0,no,no,cellular,6.0,327.0,6.0,248.0,7.0,success,no
157.0,73388.0,mar,Parker Hopkins,46.0,478-07-7227,management,married,tertiary,yes,74.0,no,yes,cellular,13.0,462.0,6.0,88.0,1.0,success,
158.0,62171.0,jun,Anthony Hamilton,73.0,580-23-3047,services,married,secondary,yes,2174.0,yes,yes,,17.0,,4.0,123.0,1.0,success,no
159.0,92196.0,mar,William Castro,33.0,163-96-2863,admin.,married,primary,yes,7879.0,yes,yes,telephone,21.0,316.0,1.0,180.0,,,no
160.0,81536.0,,Anthony Cole,57.0,,blue-collar,married,tertiary,yes,13810.0,no,yes,cellular,21.0,359.0,8.0,135.0,3.0,success,no
161.0,91867.0,jan,Sean Walker,76.0,855-94-9338,housemaid,married,secondary,yes,633.0,no,yes,cellular,7.0,308.0,5.0,375.0,3.0,success,no
162.0,92740.0,feb,Phillip James,28.0,752-69-0477,student,married,secondary,yes,12015.0,yes,no,telephone,18.0,108.0,5.0,253.0,6.0,failure,no
163.0,66731.0,jul,Kiara Evans,68.0,168-84-7082,unemployed,married,tertiary,no,10226.0,no,yes,cellular,26.0,78.0,2.0,30.0,7.0,success,no
164.0,18598.0,aug,Thomas Nelson,77.0,309-28-6264,management,married,secondary,yes,-660.0,yes,yes,cellular,3.0,299.0,3.0,377.0,8.0,failure,yes
165.0,24533.0,apr,Christina Parker,71.0,325-81-3099,services,married,primary,yes,18986.0,no,yes,cellular,19.0,109.0,4.0,454.0,,failure,no
166.0,70454.0,jun,Richard Zavala,46.0,704-74-5341,self-employed,married,secondary,yes,6032.0,yes,yes,,7.0,276.0,4.0,133.0,9.0,success,no
167.0,49868.0,nov,Yolanda Valdez,63.0,762-44-9211,retired,married,secondary,no,13935.0,no,yes,cellular,12.0,189.0,2.0,254.0,3.0,failure,no
,79187.0,apr,Morgan Noble,72.0,730-16-5653,entrepreneur,single,secondary,,9171.0,no,yes,cellular,9.0,459.0,1.0,470.0,4.0,success,no
169.0,37318.0,jun,Michael Martin,27.0,308-12-4623,services,married,tertiary,yes,146433.0,no,no,,16.0,5640.0,80.0,8550.0,0.0,success,yes
170.0,23266.0,jul,Cynthia Cruz,34.0,280-16-1168,unknown,single,primary,,17236.0,no,yes,,21.0,480.0,7.0,411.0,,success,no
