ID,Customer_ID,Month,Name,Age,SSN,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Duration,Campaign,Pdays,Previous,Poutcome,Loan_Approval
40.0,28564.0,feb,Anna Bailey,44.0,516-13-3555,student,married,unknown,yes,10657.0,no,yes,cellular,3.0,477.0,1.0,198.0,5.0,unknown,yes
41.0,13296.0,jun,Joseph Klein,59.0,482-17-5662,services,divorced,secondary,yes,3858.0,yes,no,telephone,7.0,192.0,6.0,54.0,7.0,success,no
42.0,,oct,Alyssa Hammond,50.0,839-50-7697,self-employed,married,tertiary,no,8646.0,no,yes,unknown,22.0,163.0,1.0,378.0,3.0,success,no
43.0,82402.0,aug,Barbara Becker,22.0,839-78-6032,technician,married,,,12575.0,no,,unknown,21.0,380.0,2.0,368.0,9.0,failure,yes
44.0,20011.0,jan,Gregory Garcia,28.0,393-64-6210,unemployed,divorced,primary,no,-2761.0,yes,yes,,22.0,,6.0,175.0,9.0,success,yes
45.0,66055.0,dec,Jason Thompson,49.0,250-83-8185,retired,married,tertiary,no,10663.0,no,no,telephone,10.0,178.0,1.0,446.0,0.0,unknown,yes
46.0,53669.0,feb,Timothy Clark,76.0,745-50-8352,entrepreneur,married,,yes,3803.0,no,no,unknown,20.0,255.0,8.0,84.0,4.0,failure,no
47.0,73679.0,jun,Alan Kim,52.0,677-04-0880,,single,unknown,no,1868.0,yes,no,unknown,27.0,,5.0,329.0,1.0,failure,no
48.0,28238.0,nov,James Rodriguez,25.0,577-87-0664,unemployed,married,tertiary,yes,1746.0,no,yes,unknown,17.0,,2.0,263.0,2.0,unknown,no
49.0,25946.0,jul,Zachary Carter,72.0,,unknown,married,secondary,yes,1127.0,yes,yes,telephone,7.0,261.0,9.0,27.0,7.0,success,no
50.0,79065.0,apr,Valerie Clements DDS,61.0,013-40-9420,unknown,married,tertiary,no,12201.0,yes,no,telephone,11.0,187.0,,317.0,1.0,unknown,
,,aug,Max Vega,38.0,074-29-7320,housemaid,married,primary,no,,no,no,unknown,6.0,377.0,3.0,343.0,6.0,unknown,yes
52.0,69202.0,sep,Max Young,41.0,475-33-3226,student,married,primary,yes,16414.0,,no,unknown,21.0,211.0,9.0,149.0,,unknown,yes
53.0,59097.0,jul,Lisa Rodriguez,81.0,200-40-9221,entrepreneur,divorced,primary,yes,2280.0,no,yes,unknown,7.0,108.0,7.0,214.0,2.0,unknown,yes
54.0,89561.0,apr,,23.0,117-39-4337,technician,single,unknown,yes,3205.0,no,yes,cellular,6.0,51.0,9.0,210.0,3.0,failure,yes
55.0,80848.0,oct,Jennifer Hernandez,80.0,,unknown,married,,yes,5179.0,no,yes,cellular,12.0,,2.0,474.0,1.0,failure,no
56.0,,aug,Timothy Waller,62.0,552-31-4417,services,married,tertiary,yes,19031.0,yes,,unknown,16.0,418.0,5.0,23.0,9.0,success,yes
57.0,96483.0,nov,Amber Williams,80.0,749-27-2425,unknown,divorced,unknown,no,3167.0,yes,yes,telephone,23.0,236.0,3.0,100.0,,unknown,no
58.0,68092.0,sep,Wanda Nelson,69.0,711-92-4032,services,divorced,secondary,no,-1195.0,no,yes,telephone,,481.0,9.0,,8.0,failure,yes
59.0,59252.0,feb,Felicia Martinez,,,services,married,tertiary,,8265.0,,no,telephone,15.0,202.0,6.0,287.0,,failure,yes
60.0,97957.0,nov,Cynthia Sanders MD,22.0,157-14-9166,self-employed,,unknown,no,-2340.0,yes,yes,unknown,22.0,470.0,1.0,403.0,2.0,success,yes
61.0,93356.0,oct,David Scott,80.0,169-12-4147,unemployed,single,primary,yes,,,no,telephone,11.0,59.0,2.0,51.0,9.0,unknown,no
,73813.0,may,Lori Anderson,31.0,779-82-1045,admin.,married,secondary,no,9569.0,no,no,telephone,12.0,79.0,5.0,280.0,0.0,failure,no
63.0,61545.0,may,Jacqueline Norman,46.0,667-20-2476,admin.,married,tertiary,no,7278.0,yes,no,unknown,2.0,410.0,8.0,,7.0,unknown,yes
64.0,37954.0,dec,Ricardo Brown,,603-62-6090,admin.,single,unknown,yes,3079.0,yes,no,telephone,23.0,265.0,1.0,210.0,0.0,failure,no
65.0,72997.0,jul,Dennis Pena,55.0,485-60-0294,student,single,primary,yes,3190.0,no,yes,unknown,28.0,451.0,9.0,383.0,4.0,unknown,no
66.0,45749.0,nov,Lori James PhD,30.0,401-02-2972,technician,married,tertiary,no,19213.0,no,yes,cellular,1.0,,5.0,192.0,3.0,,no
67.0,14573.0,dec,Shawn Gonzalez,75.0,303-09-6602,unknown,divorced,primary,yes,3897.0,no,yes,cellular,19.0,104.0,3.0,297.0,1.0,unknown,no
68.0,40221.0,mar,Carrie Jackson,60.0,167-98-8985,technician,single,tertiary,no,5540.0,yes,yes,telephone,24.0,223.0,6.0,66.0,7.0,unknown,no
,76670.0,aug,Betty Velez,37.0,,unemployed,single,primary,yes,11015.0,no,yes,telephone,20.0,,3.0,334.0,9.0,failure,no
70.0,88986.0,aug,Wendy Steele,54.0,301-49-6439,student,single,unknown,,-1156.0,,yes,cellular,22.0,276.0,3.0,442.0,3.0,failure,no
71.0,93099.0,jan,Melody Torres,31.0,260-27-6528,entrepreneur,,tertiary,no,-213.0,yes,no,cellular,4.0,491.0,6.0,81.0,7.0,success,no
72.0,27714.0,,William Leach,55.0,639-34-6533,admin.,single,primary,yes,253696.0,no,no,telephone,20.0,,24.0,2730.0,4.0,failure,
73.0,27245.0,sep,Elizabeth Thomas,37.0,624-73-5483,entrepreneur,,primary,no,8620.0,no,no,unknown,27.0,53.0,9.0,207.0,3.0,success,no
74.0,31926.0,may,Michael Yang,59.0,347-93-1566,,single,primary,yes,17014.0,yes,no,cellular,31.0,429.0,4.0,317.0,9.0,,yes
75.0,63708.0,dec,Walter Cunningham,70.0,516-46-2458,,married,secondary,no,13485.0,no,yes,cellular,28.0,149.0,8.0,267.0,3.0,unknown,no
76.0,30075.0,mar,Tara Hayes,24.0,845-66-9842,blue-collar,divorced,,yes,-864.0,no,yes,cellular,20.0,1462.0,84.0,3645.0,1.0,unknown,no
77.0,55023.0,mar,Susan Stanley DDS,,251-25-9043,,single,secondary,yes,,no,yes,cellular,7.0,3774.0,72.0,6975.0,3.0,success,no
78.0,13612.0,aug,Alyssa Mccoy,69.0,568-81-5961,technician,divorced,,yes,19034.0,no,no,cellular,,455.0,9.0,146.0,6.0,failure,yes
79.0,99934.0,oct,Dawn Willis,,817-50-0309,housemaid,single,secondary,no,14608.0,yes,no,telephone,7.0,77.0,4.0,90.0,1.0,success,yes
80.0,84328.0,sep,Brent Matthews,68.0,751-38-3642,services,single,tertiary,yes,11292.0,yes,no,,9.0,497.0,3.0,151.0,6.0,failure,no
81.0,82434.0,sep,Amanda Martin,67.0,443-45-3818,entrepreneur,married,tertiary,no,15687.0,no,yes,telephone,26.0,,7.0,426.0,3.0,failure,yes
82.0,16601.0,oct,Jennifer Baker,83.0,791-39-5850,,single,secondary,yes,11661.0,no,yes,telephone,20.0,59.0,9.0,18.0,5.0,success,yes
83.0,82551.0,jan,Shane Romero,80.0,878-72-7778,student,single,unknown,no,10428.0,no,yes,unknown,,385.0,4.0,,5.0,success,yes
84.0,,jun,Jacqueline Marks,23.0,651-82-1375,retired,,tertiary,,17767.0,yes,no,telephone,14.0,193.0,8.0,148.0,3.0,unknown,yes
85.0,41571.0,sep,Michele Taylor,31.0,,self-employed,married,secondary,no,18161.0,yes,no,telephone,18.0,343.0,7.0,,5.0,failure,no
86.0,49826.0,aug,John Nguyen,26.0,317-94-4472,student,single,primary,no,4341.0,no,,,17.0,275.0,2.0,148.0,2.0,unknown,no
87.0,21636.0,apr,John Washington,22.0,227-06-0097,entrepreneur,married,tertiary,yes,-892.0,yes,no,unknown,15.0,403.0,8.0,72.0,0.0,failure,yes
88.0,35958.0,mar,Aaron Holland,,653-78-0286,admin.,single,unknown,no,3550.0,no,yes,telephone,2.0,187.0,2.0,425.0,8.0,unknown,no
89.0,93723.0,sep,Matthew Reyes,36.0,070-37-0700,housemaid,single,unknown,,8625.0,no,yes,unknown,5.0,123.0,7.0,400.0,3.0,unknown,yes
90.0,52829.0,apr,Natalie Castillo,71.0,442-53-4679,entrepreneur,,secondary,yes,-778.0,no,yes,telephone,15.0,303.0,8.0,247.0,9.0,success,no
91.0,27418.0,mar,,64.0,,housemaid,single,unknown,yes,673.0,no,no,unknown,11.0,101.0,4.0,269.0,1.0,failure,yes
92.0,96626.0,jul,Michael Dunn,59.0,645-97-2015,student,single,,yes,,no,no,cellular,6.0,,,,8.0,failure,no
93.0,41985.0,nov,James Cisneros,83.0,468-96-4262,blue-collar,divorced,secondary,yes,-964.0,,no,cellular,13.0,99.0,8.0,370.0,4.0,success,yes
94.0,,apr,Calvin Greene,,492-45-9771,technician,single,unknown,no,8643.0,yes,yes,unknown,27.0,132.0,5.0,289.0,8.0,unknown,no
95.0,73786.0,may,Lauren Leblanc,58.0,401-06-4287,entrepreneur,married,unknown,no,15117.0,no,no,unknown,7.0,121.0,5.0,20.0,6.0,success,yes
96.0,30451.0,feb,Haley Graham,40.0,109-04-0885,admin.,,secondary,,-2313.0,no,no,cellular,3.0,275.0,4.0,402.0,8.0,unknown,yes
97.0,28331.0,jul,Savannah Mcintyre,,,admin.,divorced,secondary,yes,16188.0,yes,yes,cellular,20.0,337.0,8.0,52.0,1.0,failure,yes
98.0,46405.0,may,Nathaniel Spencer,55.0,651-04-3015,self-employed,,tertiary,no,3340.0,no,yes,telephone,25.0,,,43.0,7.0,unknown,no
99.0,85151.0,feb,Steve Sullivan,59.0,175-20-3497,student,divorced,primary,yes,19.0,no,no,unknown,20.0,468.0,7.0,92.0,1.0,success,no
100.0,90441.0,mar,Laurie Perez,71.0,273-86-7856,entrepreneur,divorced,secondary,no,2997.0,yes,yes,cellular,12.0,412.0,1.0,,1.0,failure,
101.0,41270.0,sep,,31.0,198-48-2264,unknown,divorced,secondary,no,8968.0,yes,yes,unknown,14.0,346.0,3.0,1.0,,success,no
102.0,73047.0,jul,Tammy Campbell,87.0,016-78-5912,self-employed,married,unknown,no,7795.0,yes,no,unknown,11.0,334.0,7.0,387.0,2.0,failure,yes
103.0,73419.0,apr,Anthony Wagner,36.0,,admin.,single,unknown,yes,,no,no,cellular,7.0,324.0,1.0,48.0,7.0,unknown,yes
104.0,62187.0,apr,Thomas Barrett,59.0,625-11-1501,entrepreneur,married,tertiary,no,19154.0,,no,unknown,24.0,53.0,3.0,476.0,2.0,failure,no
105.0,77966.0,nov,Amanda Harmon,51.0,596-33-6432,entrepreneur,divorced,unknown,yes,7815.0,yes,no,unknown,14.0,148.0,4.0,336.0,,unknown,yes
106.0,35525.0,nov,Ms. Emily Duncan MD,36.0,,,single,secondary,no,15145.0,no,yes,telephone,31.0,,,123.0,5.0,unknown,yes
107.0,71424.0,mar,Lori Rivera,49.0,894-81-5829,self-employed,married,unknown,yes,6764.0,no,yes,telephone,14.0,357.0,8.0,128.0,,failure,
108.0,15745.0,feb,,20.0,161-18-9172,,,unknown,yes,15851.0,no,no,unknown,1.0,342.0,4.0,24.0,2.0,unknown,no
109.0,68031.0,dec,Jennifer Rivera,57.0,287-91-0899,student,married,tertiary,yes,11926.0,yes,yes,unknown,6.0,435.0,6.0,366.0,2.0,failure,no
110.0,80303.0,jun,Paul Aguilar,21.0,706-64-1802,unknown,divorced,,yes,9968.0,no,no,cellular,18.0,4386.0,84.0,1470.0,9.0,success,no
111.0,68937.0,nov,Adam Benson,72.0,642-96-9361,unknown,single,primary,yes,,no,yes,telephone,4.0,290.0,9.0,315.0,6.0,unknown,yes
112.0,23840.0,may,Katherine Andrews,,198-72-8987,management,divorced,primary,no,13870.0,,yes,,28.0,336.0,2.0,,1.0,unknown,yes
113.0,,dec,Nicholas Spence,32.0,886-71-0479,,divorced,primary,yes,3702.0,,yes,cellular,9.0,221.0,6.0,368.0,6.0,success,no
114.0,61737.0,oct,Anthony Buchanan,30.0,280-79-5030,self-employed,married,unknown,no,6019.0,,no,unknown,,54.0,3.0,261.0,,unknown,no
115.0,80638.0,apr,Christopher Ortiz,71.0,501-05-1620,,married,tertiary,no,2482.0,no,no,unknown,13.0,425.0,9.0,302.0,7.0,success,yes
116.0,16169.0,aug,Jessica Black,,518-43-1472,unknown,married,tertiary,no,15052.0,yes,no,telephone,22.0,499.0,9.0,2.0,4.0,unknown,no
117.0,40350.0,apr,Mary Wood,51.0,,housemaid,divorced,unknown,yes,162.0,no,no,telephone,20.0,472.0,8.0,67.0,2.0,success,yes
118.0,41735.0,jan,Micheal Palmer,57.0,087-78-9854,housemaid,divorced,unknown,no,9317.0,no,no,telephone,,120.0,2.0,235.0,8.0,success,no
119.0,22135.0,nov,Austin Wagner,,789-88-7422,unemployed,single,primary,no,14639.0,no,no,telephone,7.0,,6.0,481.0,4.0,failure,no
120.0,78534.0,,Erin Hopkins,20.0,494-28-3807,housemaid,single,primary,no,,,yes,cellular,23.0,221.0,9.0,442.0,2.0,failure,no
,43286.0,nov,Scott Murphy,32.0,513-25-7971,admin.,,primary,yes,10189.0,no,no,cellular,15.0,393.0,9.0,81.0,4.0,unknown,no
122.0,90463.0,feb,Kevin Mccullough,65.0,084-25-2398,student,single,unknown,no,,no,no,cellular,6.0,490.0,2.0,66.0,9.0,unknown,yes
123.0,54395.0,aug,Daniel Bailey,,080-54-2798,unemployed,divorced,unknown,yes,10081.0,yes,,unknown,8.0,461.0,2.0,323.0,8.0,success,no
124.0,92494.0,oct,Jeffrey Jones,55.0,777-34-6726,management,married,secondary,no,6018.0,,,telephone,19.0,63.0,7.0,,4.0,success,no
125.0,42489.0,,Kimberly Rosales,69.0,751-60-0059,self-employed,married,tertiary,yes,11205.0,yes,yes,cellular,30.0,476.0,6.0,408.0,,failure,no
126.0,27053.0,mar,Deborah Diaz,76.0,766-13-9734,unknown,divorced,tertiary,yes,1870.0,yes,yes,unknown,17.0,73.0,3.0,455.0,9.0,unknown,yes
,50026.0,,Kathy Ramirez,74.0,762-05-4024,entrepreneur,single,primary,yes,-2572.0,no,yes,cellular,13.0,,8.0,375.0,4.0,unknown,yes
128.0,85775.0,jan,Ashley Joseph,41.0,478-53-7986,student,,primary,yes,3244.0,yes,no,telephone,1.0,,8.0,489.0,0.0,unknown,no
129.0,78975.0,aug,Audrey Contreras,34.0,883-71-8685,retired,,primary,yes,5029.0,no,no,cellular,10.0,67.0,3.0,143.0,5.0,unknown,yes
130.0,11817.0,,Veronica Rodriguez,74.0,471-13-2619,,divorced,tertiary,yes,,no,no,telephone,30.0,219.0,6.0,92.0,8.0,unknown,no
,,,Larry Garcia,36.0,379-52-4082,entrepreneur,married,tertiary,yes,8268.0,yes,no,telephone,1.0,364.0,,,,success,
132.0,89589.0,may,Ricky Brown,23.0,815-45-3223,,divorced,primary,yes,17659.0,no,yes,cellular,20.0,153.0,1.0,36.0,2.0,failure,no
133.0,71395.0,may,James Lopez,22.0,228-92-7311,blue-collar,divorced,primary,no,14126.0,no,no,unknown,10.0,482.0,6.0,,8.0,unknown,yes
134.0,64124.0,dec,Eric Smith,78.0,,admin.,divorced,unknown,no,10494.0,yes,no,telephone,30.0,377.0,8.0,,3.0,failure,no
135.0,43399.0,apr,Ian Frey,31.0,679-02-4446,unknown,divorced,primary,yes,17292.0,no,yes,unknown,8.0,470.0,2.0,58.0,3.0,unknown,yes
136.0,32963.0,aug,Nicholas Jones,72.0,722-97-3930,services,single,tertiary,yes,,no,,cellular,12.0,236.0,1.0,130.0,4.0,unknown,yes
137.0,28720.0,oct,Andrea Vang,68.0,385-55-6203,retired,single,tertiary,no,2806.0,no,yes,cellular,25.0,129.0,,138.0,,unknown,no
138.0,87746.0,mar,Kenneth Conway,,465-10-7722,unknown,divorced,secondary,no,-772.0,,no,cellular,11.0,316.0,2.0,,0.0,unknown,no
139.0,24311.0,oct,Steven Thompson,36.0,713-25-2770,admin.,divorced,tertiary,no,-3036.0,no,no,telephone,21.0,,6.0,175.0,5.0,failure,yes
140.0,74628.0,dec,Scott Vang,84.0,773-12-1575,services,single,primary,yes,18728.0,yes,no,telephone,4.0,183.0,1.0,356.0,2.0,failure,
141.0,46711.0,apr,Corey Dudley,71.0,710-13-6867,technician,single,tertiary,no,19873.0,yes,yes,unknown,4.0,137.0,2.0,,4.0,unknown,no
142.0,21930.0,apr,Jason Salas,,413-35-5267,unemployed,single,primary,no,-275.0,no,yes,,15.0,459.0,8.0,266.0,9.0,success,
143.0,,oct,Jennifer Reed,55.0,075-70-7883,services,divorced,primary,yes,-2902.0,no,yes,telephone,11.0,333.0,6.0,22.0,4.0,,yes
,79679.0,may,Ryan Johnson,43.0,731-82-7129,retired,divorced,,no,7557.0,yes,yes,unknown,24.0,155.0,4.0,380.0,6.0,failure,yes
145.0,99669.0,dec,David Frey,39.0,271-92-3459,management,divorced,unknown,yes,6654.0,yes,no,telephone,1.0,313.0,3.0,324.0,,failure,no
146.0,75578.0,apr,Mr. Eric Snyder DDS,81.0,627-20-6961,housemaid,single,secondary,yes,14905.0,no,no,,6.0,390.0,1.0,494.0,5.0,unknown,yes
147.0,75253.0,dec,Julie Ayala,72.0,198-46-3884,,divorced,tertiary,yes,159680.0,no,yes,unknown,26.0,4573.0,60.0,4215.0,8.0,failure,yes
148.0,,oct,Jill Wells,74.0,132-73-9686,unknown,single,unknown,no,1824.0,no,no,cellular,6.0,352.0,7.0,148.0,9.0,unknown,yes
149.0,28395.0,aug,Jonathan Jimenez,,526-14-3531,services,single,primary,no,,no,yes,cellular,11.0,285.0,1.0,230.0,3.0,unknown,no
150.0,14566.0,aug,Kathleen Sullivan,78.0,077-19-3896,services,divorced,secondary,yes,527.0,yes,no,cellular,9.0,281.0,6.0,281.0,5.0,failure,yes
151.0,24028.0,feb,Erica Farrell,51.0,786-26-0208,unknown,single,unknown,no,19870.0,no,no,telephone,19.0,225.0,9.0,166.0,4.0,success,yes
,85202.0,jul,John Jensen,81.0,098-70-6625,student,divorced,,yes,16148.0,no,no,unknown,9.0,160.0,2.0,,2.0,success,no
153.0,63356.0,sep,Joel Goodman,,764-11-3453,housemaid,single,secondary,yes,-1557.0,yes,,cellular,25.0,94.0,9.0,275.0,0.0,success,no
154.0,94518.0,jun,Jeff Ellis,20.0,317-97-5124,retired,divorced,secondary,no,,yes,no,cellular,21.0,327.0,2.0,378.0,3.0,success,
155.0,82782.0,jun,Robert Cohen,34.0,770-40-8719,retired,divorced,secondary,yes,7515.0,no,no,telephone,12.0,277.0,7.0,348.0,6.0,success,yes
156.0,20513.0,jan,,58.0,034-65-3833,services,single,unknown,no,14373.0,yes,no,unknown,17.0,,3.0,445.0,2.0,failure,yes
157.0,53650.0,may,Patrick Lopez,39.0,638-76-5254,entrepreneur,divorced,,no,16367.0,no,yes,cellular,22.0,206.0,1.0,428.0,5.0,success,no
158.0,,sep,Sandra Stein,78.0,337-09-2211,entrepreneur,married,unknown,yes,,no,yes,unknown,11.0,240.0,6.0,154.0,0.0,success,yes
159.0,,mar,Andrew Villanueva,61.0,839-92-7899,admin.,single,primary,no,827.0,yes,no,telephone,6.0,412.0,2.0,333.0,5.0,failure,yes
160.0,76423.0,jan,Manuel Barajas,33.0,697-41-2716,student,married,tertiary,yes,14879.0,no,no,unknown,24.0,444.0,3.0,409.0,0.0,success,yes
,,nov,Henry Cooke,45.0,624-30-8657,technician,married,secondary,yes,12794.0,no,no,,24.0,186.0,5.0,37.0,1.0,failure,no
162.0,39544.0,apr,Sierra Moore,79.0,655-72-0183,services,married,secondary,no,186032.0,yes,no,cellular,22.0,5270.0,48.0,6240.0,2.0,unknown,no
163.0,62829.0,jul,Jason Raymond,77.0,368-41-5752,admin.,single,secondary,,14718.0,yes,yes,cellular,27.0,478.0,8.0,64.0,2.0,,yes
164.0,76177.0,jun,Francis Drake,34.0,293-51-5332,entrepreneur,divorced,secondary,yes,9740.0,yes,no,cellular,1.0,,7.0,233.0,8.0,success,yes
165.0,86743.0,jun,Mark Mooney,75.0,637-12-5678,services,single,secondary,yes,18169.0,yes,no,cellular,6.0,125.0,5.0,388.0,2.0,success,no
166.0,62400.0,feb,,76.0,031-14-1269,technician,single,primary,no,7562.0,yes,yes,cellular,2.0,214.0,5.0,,3.0,unknown,no
167.0,53791.0,nov,Trevor Robinson,44.0,394-21-7731,services,,secondary,no,10733.0,no,yes,cellular,5.0,179.0,7.0,193.0,5.0,unknown,yes
168.0,,apr,,64.0,146-64-9927,technician,,secondary,yes,,yes,no,cellular,15.0,370.0,9.0,221.0,2.0,unknown,no
169.0,20075.0,jul,Jennifer Harding,22.0,353-82-7242,blue-collar,divorced,,no,,yes,yes,cellular,10.0,296.0,4.0,496.0,9.0,failure,yes
170.0,,jan,Alexandra Browning DVM,37.0,289-14-1338,management,married,unknown,no,3429.0,no,no,unknown,13.0,423.0,8.0,453.0,0.0,unknown,yes
171.0,97154.0,aug,Aaron Williamson,45.0,152-80-5519,unemployed,married,secondary,no,4427.0,yes,yes,unknown,3.0,296.0,7.0,485.0,2.0,success,no
172.0,44431.0,,William Russo,,456-16-8708,entrepreneur,married,secondary,no,7295.0,yes,no,cellular,19.0,,1.0,164.0,4.0,unknown,yes
173.0,16346.0,aug,Nathan Jones,69.0,453-41-9896,blue-collar,,,yes,7447.0,yes,no,cellular,19.0,70.0,8.0,195.0,9.0,unknown,yes
174.0,76660.0,jun,Brenda Silva,35.0,739-85-1058,self-employed,single,tertiary,yes,,no,no,cellular,28.0,351.0,2.0,442.0,5.0,unknown,yes
