ID,Customer_ID,Month,Name,Age,SSN,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Duration,Campaign,Pdays,Previous,Poutcome,Loan_Approval
46.0,18026.0,jul,Taylor Lawson,53.0,161-83-3966,technician,married,tertiary,no,1565.0,yes,yes,cellular,12.0,300.0,7.0,249.0,7.0,success,yes
47.0,,apr,Caroline Brooks,,567-45-4811,technician,married,tertiary,no,2691.0,yes,no,cellular,,116.0,3.0,304.0,8.0,success,yes
48.0,,oct,Teresa Jones,25.0,875-07-6706,services,married,secondary,yes,8446.0,no,yes,,2.0,381.0,8.0,257.0,3.0,success,no
49.0,21990.0,dec,Christopher Watkins,52.0,143-05-1564,unknown,single,primary,yes,12935.0,yes,no,telephone,30.0,434.0,1.0,360.0,0.0,unknown,no
50.0,65769.0,nov,Alexis Hernandez,77.0,237-62-8544,blue-collar,married,secondary,no,1661.0,no,yes,telephone,30.0,251.0,6.0,362.0,9.0,failure,no
51.0,15446.0,apr,Robert Martinez,,439-85-2337,blue-collar,single,tertiary,no,6275.0,yes,,telephone,24.0,466.0,1.0,149.0,7.0,success,no
52.0,56957.0,oct,Danny Wilson,32.0,074-25-8775,services,married,secondary,yes,39.0,no,no,cellular,1.0,298.0,6.0,112.0,0.0,failure,no
53.0,51299.0,jun,Timothy Lopez,63.0,123-91-4135,blue-collar,married,tertiary,no,16670.0,no,yes,cellular,,229.0,3.0,84.0,5.0,success,no
54.0,64149.0,jan,Hannah Holloway,40.0,036-74-4473,services,single,tertiary,no,-1428.0,no,no,cellular,10.0,279.0,2.0,70.0,4.0,success,yes
55.0,80285.0,,Christy Sherman DDS,38.0,475-50-9669,self-employed,married,tertiary,no,17570.0,no,yes,telephone,28.0,318.0,8.0,268.0,9.0,success,no
56.0,44319.0,mar,Donna Phillips,36.0,620-69-6267,services,single,secondary,yes,11739.0,yes,yes,,26.0,386.0,7.0,358.0,,success,yes
57.0,77816.0,oct,Heidi Lewis,26.0,059-87-8279,services,single,secondary,yes,13026.0,no,yes,cellular,20.0,101.0,,108.0,5.0,success,
58.0,82229.0,may,Linda Davis,29.0,893-31-7293,services,married,tertiary,yes,1357.0,yes,yes,cellular,7.0,184.0,3.0,46.0,1.0,success,no
59.0,97446.0,aug,Krystal Miller,65.0,761-98-7204,blue-collar,married,secondary,yes,2327.0,no,yes,,23.0,302.0,7.0,333.0,3.0,success,no
60.0,29154.0,aug,Joshua Miller,55.0,506-42-0698,blue-collar,married,secondary,no,5076.0,yes,yes,cellular,12.0,375.0,8.0,186.0,8.0,success,yes
61.0,50273.0,,Adrian Ford,73.0,,self-employed,married,unknown,,2647.0,yes,yes,cellular,13.0,382.0,8.0,357.0,8.0,failure,no
,,apr,Claire Shepherd,25.0,845-42-4648,services,married,tertiary,yes,10167.0,yes,yes,cellular,25.0,227.0,9.0,273.0,9.0,success,no
63.0,21665.0,sep,Melanie Dennis,25.0,863-68-8677,technician,single,tertiary,no,4708.0,yes,no,telephone,29.0,136.0,1.0,470.0,1.0,unknown,yes
64.0,45082.0,,Zachary Riley,73.0,889-84-9481,blue-collar,married,unknown,no,9946.0,no,yes,cellular,29.0,286.0,2.0,278.0,4.0,success,yes
65.0,67192.0,aug,Alyssa Sutton,78.0,,management,single,secondary,no,5475.0,yes,yes,cellular,26.0,222.0,4.0,257.0,5.0,success,yes
66.0,54787.0,jul,Shane Arnold,37.0,621-40-9096,blue-collar,single,tertiary,yes,6990.0,no,yes,cellular,2.0,,2.0,472.0,3.0,failure,no
67.0,80182.0,,Michael Hartman,73.0,,management,divorced,primary,no,117754.0,yes,no,telephone,7.0,2450.0,34.0,4746.0,3.0,success,yes
68.0,75229.0,sep,Krista White,64.0,355-74-2898,services,married,secondary,no,,yes,no,cellular,27.0,318.0,,215.0,9.0,success,yes
69.0,64140.0,oct,Kathleen Mccarthy,49.0,405-68-7546,admin.,single,unknown,no,-1548.0,no,yes,telephone,7.0,167.0,6.0,32.0,5.0,success,no
70.0,14597.0,mar,Patrick Kirby,83.0,099-87-0845,blue-collar,divorced,tertiary,no,-2399.0,yes,yes,cellular,5.0,311.0,7.0,1.0,9.0,success,yes
71.0,94727.0,feb,Michele Bauer,,,blue-collar,divorced,primary,no,5435.0,yes,yes,cellular,18.0,367.0,6.0,109.0,3.0,failure,no
72.0,81481.0,aug,Dr. Laura Farmer,24.0,606-51-2008,retired,single,secondary,yes,18819.0,yes,yes,cellular,7.0,359.0,7.0,,9.0,failure,no
73.0,,mar,Leslie Lee,47.0,020-63-7324,blue-collar,married,secondary,yes,8420.0,yes,no,cellular,30.0,215.0,4.0,193.0,8.0,success,no
74.0,36752.0,dec,Christopher Gilbert,21.0,,services,married,primary,no,6338.0,,yes,cellular,9.0,229.0,3.0,272.0,8.0,failure,yes
75.0,94999.0,jun,Susan Martinez,25.0,689-11-4923,technician,single,primary,no,11888.0,no,no,cellular,3.0,423.0,3.0,305.0,3.0,success,yes
76.0,44172.0,,Jennifer Andrews,42.0,254-54-4021,blue-collar,married,tertiary,no,1442.0,yes,yes,,29.0,255.0,5.0,83.0,6.0,success,no
77.0,51656.0,jul,Alexandria Ramos,53.0,104-91-5614,technician,single,primary,no,15012.0,,yes,telephone,22.0,311.0,1.0,496.0,8.0,success,no
78.0,34799.0,jun,Kurt Ramsey,81.0,552-07-8174,services,single,secondary,no,2499.0,no,yes,cellular,17.0,67.0,2.0,418.0,,success,no
79.0,67486.0,mar,Amanda Rodriguez MD,24.0,,technician,married,primary,yes,6961.0,yes,no,cellular,23.0,163.0,2.0,394.0,5.0,success,no
80.0,94379.0,jun,Roberto Booth,45.0,665-37-2945,self-employed,divorced,tertiary,yes,2953.0,yes,yes,cellular,5.0,70.0,6.0,234.0,2.0,success,no
81.0,63998.0,dec,Ashley Frost,73.0,403-76-4104,entrepreneur,single,tertiary,no,18235.0,yes,yes,telephone,7.0,165.0,2.0,,3.0,failure,no
,30139.0,jun,Barbara Beltran,33.0,883-34-5458,blue-collar,single,unknown,no,12454.0,yes,,,19.0,154.0,8.0,245.0,5.0,,yes
83.0,,may,Sergio Herrera,71.0,871-46-2553,blue-collar,married,tertiary,no,16096.0,yes,yes,cellular,6.0,457.0,3.0,54.0,9.0,success,yes
84.0,54446.0,sep,Jasmine Young,48.0,231-23-0287,blue-collar,married,primary,no,11941.0,no,no,cellular,12.0,205.0,1.0,274.0,9.0,success,yes
,64519.0,,Shelby Stein,73.0,039-32-3821,student,single,tertiary,no,15419.0,yes,yes,cellular,17.0,276.0,3.0,447.0,7.0,,no
86.0,17451.0,sep,Clayton White,26.0,898-63-1612,services,divorced,unknown,no,18308.0,yes,yes,cellular,30.0,130.0,3.0,49.0,6.0,success,yes
87.0,19043.0,oct,John Duarte,52.0,478-05-2311,technician,single,primary,no,2061.0,yes,yes,cellular,10.0,380.0,7.0,124.0,7.0,success,yes
88.0,33095.0,mar,Tracy Phillips,41.0,530-17-3101,services,single,tertiary,no,10184.0,yes,yes,telephone,16.0,397.0,3.0,408.0,8.0,success,no
89.0,80260.0,may,Virginia Mack,19.0,094-09-6688,services,single,unknown,no,17422.0,yes,yes,cellular,23.0,440.0,1.0,258.0,8.0,success,no
90.0,46804.0,oct,Mark Rush,66.0,,technician,married,secondary,no,1620.0,yes,yes,telephone,12.0,383.0,1.0,421.0,6.0,failure,yes
91.0,69634.0,apr,Dawn Jones,45.0,883-11-2667,services,single,secondary,yes,14922.0,,yes,telephone,23.0,485.0,7.0,140.0,9.0,failure,yes
92.0,82566.0,feb,Christopher Jensen,32.0,345-45-6314,blue-collar,divorced,unknown,no,9686.0,yes,yes,cellular,22.0,470.0,9.0,250.0,0.0,unknown,no
93.0,99304.0,jun,Richard Diaz,55.0,505-67-1617,blue-collar,divorced,tertiary,,9082.0,yes,no,,31.0,96.0,6.0,54.0,3.0,success,yes
94.0,23942.0,jul,Francisco Miller,67.0,561-95-1767,blue-collar,single,primary,no,13717.0,no,no,telephone,13.0,94.0,3.0,117.0,7.0,success,no
95.0,38258.0,dec,Lacey Bird,26.0,159-31-5648,housemaid,single,secondary,yes,18983.0,yes,no,telephone,14.0,105.0,2.0,296.0,0.0,success,yes
96.0,57724.0,sep,Michael Smith,39.0,212-32-0711,technician,married,tertiary,no,-509.0,no,yes,telephone,8.0,476.0,2.0,418.0,9.0,failure,yes
97.0,29072.0,dec,Kristina Burke,51.0,,retired,married,,no,10547.0,yes,yes,cellular,12.0,416.0,3.0,281.0,1.0,success,no
98.0,42399.0,,Michele Roman,45.0,362-04-8834,services,married,secondary,no,18379.0,yes,yes,cellular,9.0,,8.0,216.0,9.0,,no
,61595.0,may,Joseph Carson,23.0,530-44-7234,services,married,tertiary,no,9213.0,yes,no,telephone,25.0,,1.0,362.0,7.0,success,no
100.0,94624.0,may,Robert Dunn,46.0,121-23-1403,entrepreneur,,secondary,no,17304.0,no,yes,cellular,7.0,236.0,8.0,179.0,3.0,success,no
101.0,81604.0,oct,Amanda Myers,,714-41-1007,entrepreneur,single,primary,no,-557.0,yes,yes,cellular,31.0,336.0,6.0,471.0,0.0,failure,no
102.0,82882.0,may,Jonathan Jones,59.0,208-17-0671,student,married,secondary,yes,74984.0,yes,no,cellular,3.0,4580.0,51.0,2898.0,0.0,success,yes
103.0,55206.0,may,Richard Gibbs,25.0,657-13-3887,self-employed,married,tertiary,no,21658.0,no,yes,,18.0,1610.0,153.0,5110.0,8.0,success,yes
104.0,44109.0,jul,Andrew Burnett,37.0,037-87-9960,blue-collar,divorced,unknown,no,12131.0,no,yes,telephone,13.0,,7.0,330.0,,success,yes
105.0,65153.0,dec,Gina Taylor,,443-80-1552,blue-collar,divorced,secondary,yes,9548.0,yes,yes,cellular,,251.0,6.0,481.0,7.0,success,no
106.0,16741.0,mar,Tara Potts,28.0,435-60-7955,management,married,tertiary,,10186.0,yes,yes,telephone,13.0,77.0,3.0,107.0,9.0,failure,no
107.0,56984.0,feb,Alejandro Morales,70.0,216-98-8209,blue-collar,,primary,,-396.0,yes,no,telephone,22.0,204.0,4.0,75.0,7.0,failure,no
108.0,19380.0,jun,Shelley Kelly,57.0,307-42-9939,unemployed,married,secondary,no,,yes,yes,cellular,21.0,326.0,7.0,471.0,2.0,success,yes
109.0,75470.0,dec,Diana Madden,53.0,802-30-7495,technician,married,secondary,no,16186.0,no,yes,cellular,2.0,249.0,5.0,350.0,5.0,success,no
110.0,,may,Jeremy Miller,71.0,202-95-0164,blue-collar,married,primary,yes,2235.0,yes,no,,15.0,93.0,3.0,180.0,7.0,,no
111.0,31813.0,oct,Ms. Mary Moore,81.0,513-40-6834,blue-collar,married,secondary,no,12258.0,no,no,cellular,22.0,297.0,2.0,99.0,,success,no
112.0,66969.0,jun,Amanda Glover,55.0,652-91-0417,management,married,tertiary,no,17342.0,no,yes,,18.0,208.0,6.0,377.0,1.0,failure,no
113.0,40708.0,,Justin White,55.0,603-52-2468,technician,married,tertiary,no,7096.0,yes,yes,cellular,30.0,464.0,6.0,347.0,0.0,unknown,yes
114.0,83048.0,may,James Tran,87.0,798-64-1599,self-employed,married,primary,no,19503.0,no,yes,cellular,2.0,134.0,9.0,361.0,3.0,success,yes
115.0,99408.0,apr,Matthew Powell,,188-24-1535,admin.,married,secondary,no,2008.0,yes,no,cellular,16.0,147.0,5.0,14.0,3.0,success,no
116.0,10579.0,nov,Jeremy Watson,43.0,594-28-1890,blue-collar,single,tertiary,no,8835.0,yes,yes,cellular,1.0,,9.0,335.0,3.0,success,no
117.0,33331.0,jan,Cynthia Garner,57.0,320-17-4554,unknown,single,tertiary,no,11034.0,no,yes,cellular,15.0,73.0,8.0,12.0,8.0,success,yes
118.0,54288.0,jan,Tina Thomas,32.0,843-20-8324,blue-collar,married,tertiary,yes,6293.0,no,yes,telephone,5.0,382.0,1.0,158.0,4.0,failure,no
119.0,98491.0,nov,Carrie Taylor,,663-65-4192,unknown,married,tertiary,no,2560.0,yes,no,cellular,28.0,112.0,9.0,75.0,3.0,success,no
120.0,62843.0,mar,Gilbert Miller,64.0,804-90-4439,blue-collar,married,tertiary,yes,2704.0,no,yes,cellular,1.0,133.0,9.0,261.0,6.0,success,yes
121.0,64833.0,dec,Dr. Gregory Erickson,,773-25-4747,technician,single,secondary,,4247.0,yes,yes,cellular,3.0,490.0,8.0,,3.0,failure,no
122.0,57617.0,jan,Laura Stout,68.0,668-85-4607,blue-collar,single,primary,no,52948.0,no,yes,cellular,31.0,1240.0,85.0,5600.0,3.0,success,no
123.0,19907.0,jan,Christopher Mccarty,41.0,,blue-collar,married,secondary,no,10058.0,yes,yes,cellular,25.0,296.0,2.0,61.0,8.0,failure,no
124.0,16596.0,jun,Mr. Dale Mills,65.0,474-34-6009,management,married,tertiary,no,9633.0,no,yes,cellular,11.0,98.0,6.0,76.0,4.0,,no
125.0,91118.0,oct,Gregory Lopez,38.0,556-84-1323,services,married,secondary,no,6256.0,,yes,cellular,18.0,118.0,9.0,393.0,3.0,success,no
126.0,73566.0,jan,Andrea Jones,26.0,,blue-collar,married,tertiary,yes,6771.0,yes,yes,cellular,18.0,440.0,6.0,55.0,6.0,failure,no
127.0,11491.0,mar,Sean Burns,61.0,109-98-5130,technician,married,secondary,no,5557.0,yes,no,telephone,30.0,63.0,8.0,96.0,7.0,failure,no
128.0,27267.0,apr,Aaron Zamora,72.0,,blue-collar,married,tertiary,yes,336.0,yes,yes,cellular,21.0,225.0,3.0,185.0,9.0,failure,no
129.0,86313.0,mar,Joseph Santiago,73.0,252-38-5525,blue-collar,single,secondary,no,12106.0,no,yes,cellular,29.0,407.0,4.0,203.0,9.0,success,no
130.0,,dec,Jerry Lopez,57.0,048-06-3104,management,married,tertiary,no,11210.0,no,yes,,16.0,252.0,3.0,3.0,7.0,success,no
131.0,33053.0,feb,Sean Wheeler,,439-81-3238,management,married,secondary,yes,-905.0,yes,yes,cellular,16.0,498.0,2.0,394.0,7.0,success,no
132.0,69476.0,,Steven Carter,38.0,255-32-9172,entrepreneur,married,secondary,yes,-2615.0,no,,cellular,8.0,234.0,5.0,339.0,0.0,failure,no
133.0,28793.0,apr,Jonathan Diaz,38.0,119-20-9869,unemployed,single,tertiary,no,16588.0,yes,no,telephone,26.0,109.0,8.0,75.0,0.0,failure,no
134.0,19231.0,oct,Megan Melton PhD,73.0,683-43-9457,services,married,tertiary,no,249256.0,yes,yes,cellular,8.0,1510.0,34.0,182.0,7.0,success,no
135.0,15015.0,may,Robin Sanders,19.0,334-66-5472,blue-collar,married,tertiary,,10411.0,yes,no,cellular,30.0,494.0,8.0,46.0,9.0,failure,no
136.0,39486.0,,Matthew Martin,,535-70-7208,blue-collar,married,unknown,yes,223048.0,no,yes,telephone,31.0,1960.0,68.0,3906.0,0.0,success,yes
137.0,27696.0,jul,Kendra Lee,24.0,513-35-5388,management,single,tertiary,no,,yes,yes,,16.0,241.0,2.0,193.0,9.0,failure,yes
138.0,27471.0,nov,Luke Smith,60.0,729-80-8430,blue-collar,married,primary,no,13103.0,no,no,cellular,24.0,93.0,5.0,,8.0,unknown,no
139.0,87579.0,jul,Michael Garrison Jr.,27.0,234-83-8589,services,divorced,tertiary,yes,14073.0,yes,yes,cellular,10.0,,9.0,,3.0,success,no
140.0,49246.0,jan,Mary Lopez,65.0,076-60-8077,blue-collar,single,tertiary,yes,2841.0,no,yes,cellular,7.0,202.0,7.0,45.0,6.0,success,yes
141.0,90632.0,mar,Brandon Harrell,63.0,462-16-1232,retired,married,tertiary,yes,11076.0,yes,yes,cellular,27.0,362.0,3.0,493.0,5.0,success,no
142.0,55523.0,jan,Brian Williamson,63.0,605-35-3766,housemaid,married,primary,no,3151.0,yes,yes,cellular,30.0,286.0,4.0,491.0,1.0,failure,no
143.0,81098.0,apr,Tammy Daniel,71.0,261-30-6538,blue-collar,married,primary,no,6553.0,yes,yes,telephone,31.0,463.0,7.0,412.0,3.0,failure,no
144.0,,may,Sue Watkins,24.0,147-26-7321,services,single,tertiary,no,7862.0,yes,yes,cellular,7.0,149.0,1.0,438.0,1.0,success,yes
145.0,86555.0,nov,Elizabeth Williams,83.0,492-85-2375,blue-collar,married,secondary,yes,7018.0,yes,yes,cellular,28.0,166.0,1.0,172.0,8.0,success,yes
146.0,65415.0,aug,Garrett Mccall,87.0,661-38-9973,services,,tertiary,yes,-2487.0,yes,yes,cellular,2.0,150.0,8.0,354.0,2.0,success,no
147.0,86605.0,mar,Megan Williams,80.0,386-52-4775,services,married,tertiary,no,19850.0,no,yes,cellular,8.0,242.0,1.0,164.0,8.0,failure,yes
148.0,38700.0,aug,Edward Hayes,84.0,507-32-7462,management,divorced,tertiary,no,5728.0,yes,yes,cellular,19.0,276.0,8.0,7.0,7.0,failure,no
149.0,,may,Angela Curtis,75.0,223-79-2667,technician,divorced,primary,yes,15278.0,yes,yes,cellular,2.0,68.0,9.0,426.0,2.0,failure,no
150.0,17778.0,mar,Shannon Durham,51.0,864-71-8398,services,married,tertiary,no,223146.0,yes,yes,,6.0,4410.0,119.0,6650.0,5.0,success,yes
151.0,85861.0,jan,Cory Murphy,73.0,471-66-6275,student,married,tertiary,yes,180138.0,yes,yes,cellular,21.0,3560.0,102.0,4550.0,0.0,success,yes
152.0,43818.0,mar,Stacy Kemp,41.0,765-13-1072,services,single,secondary,yes,1124.0,yes,,,30.0,471.0,3.0,260.0,9.0,success,no
153.0,,nov,Samuel Davis,81.0,545-42-8347,blue-collar,divorced,tertiary,no,-840.0,yes,yes,,7.0,333.0,8.0,205.0,6.0,success,no
154.0,65808.0,may,Wendy West,,244-11-2384,technician,single,tertiary,yes,70882.0,no,yes,cellular,26.0,1300.0,119.0,4270.0,6.0,unknown,no
155.0,,mar,Austin Baird,81.0,474-70-5937,blue-collar,married,unknown,yes,,yes,yes,telephone,22.0,461.0,5.0,427.0,2.0,failure,no
156.0,51377.0,aug,Alexandra Stuart,68.0,143-51-5788,blue-collar,married,tertiary,yes,14621.0,,yes,cellular,5.0,202.0,4.0,202.0,3.0,success,no
157.0,55240.0,,Elizabeth Patel,64.0,044-21-1385,services,married,primary,no,,yes,yes,cellular,8.0,395.0,5.0,342.0,2.0,success,yes
158.0,22888.0,mar,Gregory Baker,65.0,804-29-8329,unemployed,single,secondary,yes,15151.0,yes,yes,telephone,22.0,268.0,5.0,357.0,9.0,success,yes
159.0,29268.0,sep,Kaitlyn Jones,46.0,370-09-1450,blue-collar,married,tertiary,no,7278.0,yes,yes,telephone,15.0,192.0,4.0,349.0,0.0,success,yes
160.0,34748.0,feb,Seth Vargas DVM,19.0,,services,single,tertiary,no,17343.0,no,yes,cellular,12.0,108.0,,439.0,8.0,success,yes
,38375.0,jan,Janet Wallace,43.0,,unemployed,married,secondary,no,10435.0,yes,no,cellular,18.0,472.0,9.0,372.0,8.0,success,no
162.0,97539.0,mar,James Hamilton,30.0,229-25-5984,services,single,tertiary,yes,7061.0,no,no,cellular,1.0,124.0,6.0,354.0,3.0,success,no
163.0,94009.0,feb,Jennifer Carter,68.0,699-66-4184,technician,single,secondary,yes,7295.0,yes,yes,telephone,20.0,423.0,2.0,12.0,4.0,failure,yes
164.0,59010.0,oct,Jessica Cohen MD,72.0,820-72-1264,entrepreneur,single,tertiary,yes,12639.0,no,yes,cellular,26.0,221.0,4.0,444.0,0.0,success,yes
165.0,34925.0,,Kevin Miller,62.0,335-89-3142,housemaid,single,secondary,yes,14703.0,yes,no,telephone,12.0,222.0,8.0,163.0,0.0,failure,no
166.0,55465.0,apr,Robert Williams,20.0,526-87-2392,blue-collar,single,tertiary,yes,-3134.0,yes,yes,cellular,9.0,177.0,8.0,185.0,6.0,failure,yes
,61472.0,jan,Jeffrey Chang,38.0,607-23-6966,technician,single,tertiary,yes,5180.0,no,yes,cellular,25.0,,1.0,,8.0,failure,yes
168.0,43750.0,jul,Leslie Johnson,69.0,,services,married,,no,-28.0,no,yes,cellular,29.0,162.0,7.0,219.0,3.0,success,no
169.0,55850.0,mar,Cassandra Alvarez,76.0,606-64-7956,technician,married,secondary,no,297.0,yes,yes,telephone,29.0,397.0,7.0,210.0,0.0,success,yes
170.0,17257.0,nov,John Cox,58.0,399-35-9488,services,married,tertiary,no,11696.0,no,yes,cellular,31.0,,8.0,134.0,5.0,success,yes
171.0,10310.0,feb,Kristin Massey,52.0,721-14-5742,admin.,married,secondary,no,-2771.0,,yes,cellular,18.0,,1.0,55.0,0.0,success,no
